"player","team","stat","threshold","threshold_label","probability","probability_percent","american_odds","under_probability","under_probability_percent","under_american_odds"
Aneesah Morrow,CON,Points,26,"26+",0.0145,1.45,6797,0.9855,98.55,-6797
Ariel Atkins,CHI,PA,37,"37+",0.0145,1.45,6797,0.9855,98.55,-6797
Ariel Atkins,CHI,PR,38,"38+",0.0145,1.45,6797,0.9855,98.55,-6797
Jackie Young,LVA,PR,39,"39+",0.0145,1.45,6797,0.9855,98.55,-6797
Bridget Carleton,MIN,PRA,20,"20+",0.0144,1.44,6844,0.9856,98.56,-6844
Aneesah Morrow,CON,PA,27,"27+",0.0144,1.44,6844,0.9856,98.56,-6844
Lindsay Allen,CON,PA,10,"10+",0.0144,1.44,6844,0.9856,98.56,-6844
Napheesa Collier,MIN,PRA,32,"32+",0.0144,1.44,6844,0.9856,98.56,-6844
Shakira Austin,WAS,PRA,38,"38+",0.0144,1.44,6844,0.9856,98.56,-6844
Satou Sabally,PHX,PR,40,"40+",0.0144,1.44,6844,0.9856,98.56,-6844
Rayah Marshall,CON,PA,5,"5+",0.0144,1.44,6844,0.9856,98.56,-6844
Kennedy Burke,NYL,PRA,21,"21+",0.0144,1.44,6844,0.9856,98.56,-6844
Kennedy Burke,NYL,RA,8,"8+",0.0144,1.44,6844,0.9856,98.56,-6844
Sabrina Ionescu,NYL,PRA,50,"50+",0.0144,1.44,6844,0.9856,98.56,-6844
Leila Lacan,CON,PA,35,"35+",0.0144,1.44,6844,0.9856,98.56,-6844
Marina Mabrey,CON,PA,37,"37+",0.0143,1.43,6893,0.9857,98.57,-6893
Brionna Jones,ATL,PR,29,"29+",0.0143,1.43,6893,0.9857,98.57,-6893
Nia Coffey,ATL,PA,19,"19+",0.0143,1.43,6893,0.9857,98.57,-6893
DeWanna Bonner,PHX,PA,31,"31+",0.0143,1.43,6893,0.9857,98.57,-6893
Leonie Fiebich,NYL,PRA,28,"28+",0.0143,1.43,6893,0.9857,98.57,-6893
Sonia Citron,WAS,Assists,7,"7+",0.0143,1.43,6893,0.9857,98.57,-6893
Jordin Canada,ATL,Points,6,"6+",0.0143,1.43,6893,0.9857,98.57,-6893
Brittney Griner,ATL,Points,28,"28+",0.0143,1.43,6893,0.9857,98.57,-6893
Stephanie Talbot,NYL,Assists,6,"6+",0.0143,1.43,6893,0.9857,98.57,-6893
Stephanie Talbot,NYL,PRA,14,"14+",0.0143,1.43,6893,0.9857,98.57,-6893
Brionna Jones,ATL,PRA,31,"31+",0.0143,1.43,6893,0.9857,98.57,-6893
Alysha Clark,WAS,Rebounds,6,"6+",0.0143,1.43,6893,0.9857,98.57,-6893
Sonia Citron,WAS,PA,36,"36+",0.0143,1.43,6893,0.9857,98.57,-6893
Alysha Clark,WAS,Points,13,"13+",0.0143,1.43,6893,0.9857,98.57,-6893
Breanna Stewart,NYL,RA,4,"4+",0.0143,1.43,6893,0.9857,98.57,-6893
Jackie Young,LVA,PRA,46,"46+",0.0143,1.43,6893,0.9857,98.57,-6893
Leila Lacan,CON,Points,27,"27+",0.0143,1.43,6893,0.9857,98.57,-6893
Courtney Williams,MIN,Rebounds,10,"10+",0.0143,1.43,6893,0.9857,98.57,-6893
Brittney Griner,ATL,RA,13,"13+",0.0143,1.43,6893,0.9857,98.57,-6893
Lucy Olsen,WAS,Rebounds,4,"4+",0.0142,1.42,6942,0.9858,98.58,-6942
Lindsay Allen,CON,PR,9,"9+",0.0142,1.42,6942,0.9858,98.58,-6942
Aneesah Morrow,CON,PRA,37,"37+",0.0142,1.42,6942,0.9858,98.58,-6942
Sika Kone,ATL,Points,14,"14+",0.0142,1.42,6942,0.9858,98.58,-6942
Jessica Shepard,MIN,Points,21,"21+",0.0142,1.42,6942,0.9858,98.58,-6942
Bria Hartley,CON,PR,16,"16+",0.0142,1.42,6942,0.9858,98.58,-6942
Courtney Williams,MIN,Points,29,"29+",0.0142,1.42,6942,0.9858,98.58,-6942
Sug Sutton,WAS,RA,15,"15+",0.0142,1.42,6942,0.9858,98.58,-6942
Maya Caldwell,ATL,PR,23,"23+",0.0142,1.42,6942,0.9858,98.58,-6942
Te-Hina Paopao,ATL,RA,14,"14+",0.0142,1.42,6942,0.9858,98.58,-6942
Kalani Brown,PHX,Points,9,"9+",0.0142,1.42,6942,0.9858,98.58,-6942
Kathryn Westbeld,PHX,PR,12,"12+",0.0142,1.42,6942,0.9858,98.58,-6942
Bria Hartley,CON,Assists,5,"5+",0.0141,1.41,6992,0.9859,98.59,-6992
Maya Caldwell,ATL,Rebounds,11,"11+",0.0141,1.41,6992,0.9859,98.59,-6992
Jade Melbourne,WAS,PRA,34,"34+",0.0141,1.41,6992,0.9859,98.59,-6992
Naz Hillmon,ATL,PRA,36,"36+",0.0141,1.41,6992,0.9859,98.59,-6992
Olivia Nelson-Ododa,CON,PR,29,"29+",0.0141,1.41,6992,0.9859,98.59,-6992
Alysha Clark,WAS,RA,8,"8+",0.0141,1.41,6992,0.9859,98.59,-6992
Rayah Marshall,CON,Points,5,"5+",0.0141,1.41,6992,0.9859,98.59,-6992
Kia Nurse,CHI,PR,16,"16+",0.0141,1.41,6992,0.9859,98.59,-6992
Bria Hartley,CON,RA,7,"7+",0.0141,1.41,6992,0.9859,98.59,-6992
Kiana Williams,PHX,PR,15,"15+",0.0141,1.41,6992,0.9859,98.59,-6992
Emma Meesseman,NYL,Points,27,"27+",0.0141,1.41,6992,0.9859,98.59,-6992
Kitija Laksa,PHX,PR,8,"8+",0.0141,1.41,6992,0.9859,98.59,-6992
Marine Johannes,NYL,Assists,7,"7+",0.0141,1.41,6992,0.9859,98.59,-6992
DiJonai Carrington,MIN,PR,23,"23+",0.0141,1.41,6992,0.9859,98.59,-6992
Courtney Vandersloot,CHI,PA,6,"6+",0.0141,1.41,6992,0.9859,98.59,-6992
Sika Kone,ATL,PRA,17,"17+",0.0140,1.40,7043,0.9860,98.60,-7043
Leila Lacan,CON,PRA,39,"39+",0.0140,1.40,7043,0.9860,98.60,-7043
Angel Reese,CHI,PA,26,"26+",0.0140,1.40,7043,0.9860,98.60,-7043
Sami Whitcomb,PHX,PRA,29,"29+",0.0140,1.40,7043,0.9860,98.60,-7043
Lucy Olsen,WAS,PRA,16,"16+",0.0140,1.40,7043,0.9860,98.60,-7043
Kamilla Cardoso,CHI,PA,29,"29+",0.0140,1.40,7043,0.9860,98.60,-7043
Kiana Williams,PHX,PA,15,"15+",0.0140,1.40,7043,0.9860,98.60,-7043
Shatori Walker-Kimbrough,ATL,PA,9,"9+",0.0140,1.40,7043,0.9860,98.60,-7043
Natisha Hiedeman,MIN,PR,23,"23+",0.0140,1.40,7043,0.9860,98.60,-7043
Maria Kliundikova,MIN,PRA,22,"22+",0.0140,1.40,7043,0.9860,98.60,-7043
Maria Kliundikova,MIN,Points,19,"19+",0.0140,1.40,7043,0.9860,98.60,-7043
Isabelle Harrison,NYL,PR,9,"9+",0.0140,1.40,7043,0.9860,98.60,-7043
Emma Meesseman,NYL,PR,34,"34+",0.0139,1.39,7094,0.9861,98.61,-7094
Michaela Onyenwere,CHI,Points,20,"20+",0.0139,1.39,7094,0.9861,98.61,-7094
Kiah Stokes,LVA,Rebounds,9,"9+",0.0139,1.39,7094,0.9861,98.61,-7094
Shakira Austin,WAS,RA,17,"17+",0.0139,1.39,7094,0.9861,98.61,-7094
Elizabeth Williams,CHI,Points,24,"24+",0.0139,1.39,7094,0.9861,98.61,-7094
Rachel Banham,CHI,PR,31,"31+",0.0139,1.39,7094,0.9861,98.61,-7094
Allisha Gray,ATL,Points,30,"30+",0.0139,1.39,7094,0.9861,98.61,-7094
Kiki Iriafen,WAS,PRA,50,"50+",0.0139,1.39,7094,0.9861,98.61,-7094
Stefanie Dolson,WAS,Points,12,"12+",0.0138,1.38,7146,0.9862,98.62,-7146
Marina Mabrey,CON,PRA,42,"42+",0.0138,1.38,7146,0.9862,98.62,-7146
Bridget Carleton,MIN,PA,17,"17+",0.0138,1.38,7146,0.9862,98.62,-7146
Elizabeth Williams,CHI,PR,37,"37+",0.0138,1.38,7146,0.9862,98.62,-7146
Lucy Olsen,WAS,PA,15,"15+",0.0138,1.38,7146,0.9862,98.62,-7146
Jessica Shepard,MIN,PR,29,"29+",0.0138,1.38,7146,0.9862,98.62,-7146
Napheesa Collier,MIN,PR,30,"30+",0.0138,1.38,7146,0.9862,98.62,-7146
Chelsea Gray,LVA,PA,32,"32+",0.0138,1.38,7146,0.9862,98.62,-7146
Sami Whitcomb,PHX,PA,25,"25+",0.0138,1.38,7146,0.9862,98.62,-7146
Rachel Banham,CHI,PA,31,"31+",0.0138,1.38,7146,0.9862,98.62,-7146
Rayah Marshall,CON,PRA,6,"6+",0.0137,1.37,7199,0.9863,98.63,-7199
Bridget Carleton,MIN,RA,10,"10+",0.0137,1.37,7199,0.9863,98.63,-7199
Nia Coffey,ATL,Assists,5,"5+",0.0137,1.37,7199,0.9863,98.63,-7199
Kitija Laksa,PHX,Assists,1,"1+",0.0137,1.37,7199,0.9863,98.63,-7199
Allisha Gray,ATL,PA,33,"33+",0.0137,1.37,7199,0.9863,98.63,-7199
Jackie Young,LVA,PA,40,"40+",0.0137,1.37,7199,0.9863,98.63,-7199
Jade Melbourne,WAS,PA,31,"31+",0.0137,1.37,7199,0.9863,98.63,-7199
Maddy Westbeld,CHI,PA,7,"7+",0.0137,1.37,7199,0.9863,98.63,-7199
DiJonai Carrington,MIN,Points,20,"20+",0.0137,1.37,7199,0.9863,98.63,-7199
Stephanie Talbot,NYL,PR,12,"12+",0.0137,1.37,7199,0.9863,98.63,-7199
Tina Charles,CON,PR,36,"36+",0.0137,1.37,7199,0.9863,98.63,-7199
Brittney Griner,ATL,Double Double,1,Double Double,0.0137,1.37,7199,0.9863,98.63,-7199
Nia Coffey,ATL,RA,13,"13+",0.0137,1.37,7199,0.9863,98.63,-7199
Marine Johannes,NYL,PA,28,"28+",0.0137,1.37,7199,0.9863,98.63,-7199
Kahleah Copper,PHX,PRA,42,"42+",0.0136,1.36,7253,0.9864,98.64,-7253
Courtney Williams,MIN,RA,19,"19+",0.0136,1.36,7253,0.9864,98.64,-7253
Allisha Gray,ATL,PR,36,"36+",0.0136,1.36,7253,0.9864,98.64,-7253
Allisha Gray,ATL,PRA,39,"39+",0.0136,1.36,7253,0.9864,98.64,-7253
Rachel Banham,CHI,Assists,8,"8+",0.0136,1.36,7253,0.9864,98.64,-7253
Marine Johannes,NYL,Points,26,"26+",0.0136,1.36,7253,0.9864,98.64,-7253
Alanna Smith,MIN,PRA,38,"38+",0.0136,1.36,7253,0.9864,98.64,-7253
Kathryn Westbeld,PHX,Points,10,"10+",0.0136,1.36,7253,0.9864,98.64,-7253
Sug Sutton,WAS,Rebounds,7,"7+",0.0136,1.36,7253,0.9864,98.64,-7253
Emily Engstler,WAS,PA,19,"19+",0.0136,1.36,7253,0.9864,98.64,-7253
Chelsea Gray,LVA,Points,22,"22+",0.0136,1.36,7253,0.9864,98.64,-7253
Kitija Laksa,PHX,PRA,8,"8+",0.0136,1.36,7253,0.9864,98.64,-7253
Naz Hillmon,ATL,PR,33,"33+",0.0136,1.36,7253,0.9864,98.64,-7253
Natasha Mack,PHX,PRA,22,"22+",0.0135,1.35,7307,0.9865,98.65,-7307
Rebecca Allen,CHI,"3-Pointers",3,"3+",0.0135,1.35,7307,0.9865,98.65,-7307
NaLyssa Smith,LVA,PA,23,"23+",0.0135,1.35,7307,0.9865,98.65,-7307
Angel Reese,CHI,PRA,39,"39+",0.0135,1.35,7307,0.9865,98.65,-7307
Te-Hina Paopao,ATL,PRA,33,"33+",0.0135,1.35,7307,0.9865,98.65,-7307
Brittney Griner,ATL,PA,30,"30+",0.0135,1.35,7307,0.9865,98.65,-7307
Kiana Williams,PHX,PRA,16,"16+",0.0135,1.35,7307,0.9865,98.65,-7307
Kennedy Burke,NYL,Rebounds,6,"6+",0.0135,1.35,7307,0.9865,98.65,-7307
Kamilla Cardoso,CHI,Points,25,"25+",0.0135,1.35,7307,0.9865,98.65,-7307
Marine Johannes,NYL,PRA,30,"30+",0.0135,1.35,7307,0.9865,98.65,-7307
Nia Coffey,ATL,Points,18,"18+",0.0135,1.35,7307,0.9865,98.65,-7307
Alanna Smith,MIN,PA,31,"31+",0.0135,1.35,7307,0.9865,98.65,-7307
Bria Hartley,CON,PA,17,"17+",0.0135,1.35,7307,0.9865,98.65,-7307
Sika Kone,ATL,PR,17,"17+",0.0134,1.34,7363,0.9866,98.66,-7363
Saniya Rivers,CON,RA,11,"11+",0.0134,1.34,7363,0.9866,98.66,-7363
Rayah Marshall,CON,PR,6,"6+",0.0134,1.34,7363,0.9866,98.66,-7363
Aaliyah Edwards,CON,PRA,22,"22+",0.0134,1.34,7363,0.9866,98.66,-7363
Kamilla Cardoso,CHI,PRA,40,"40+",0.0134,1.34,7363,0.9866,98.66,-7363
Stephanie Talbot,NYL,PA,11,"11+",0.0134,1.34,7363,0.9866,98.66,-7363
Emily Engstler,WAS,PR,21,"21+",0.0134,1.34,7363,0.9866,98.66,-7363
Alexa Held,PHX,PR,12,"12+",0.0134,1.34,7363,0.9866,98.66,-7363
Ariel Atkins,CHI,PRA,43,"43+",0.0134,1.34,7363,0.9866,98.66,-7363
Jaylyn Sherrod,NYL,RA,7,"7+",0.0134,1.34,7363,0.9866,98.66,-7363
Natasha Mack,PHX,Points,15,"15+",0.0134,1.34,7363,0.9866,98.66,-7363
Natisha Hiedeman,MIN,PA,24,"24+",0.0133,1.33,7419,0.9867,98.67,-7419
Dana Evans,LVA,Rebounds,2,"2+",0.0133,1.33,7419,0.9867,98.67,-7419
Maddy Westbeld,CHI,Points,7,"7+",0.0133,1.33,7419,0.9867,98.67,-7419
Kiana Williams,PHX,Points,15,"15+",0.0133,1.33,7419,0.9867,98.67,-7419
Jordin Canada,ATL,RA,3,"3+",0.0133,1.33,7419,0.9867,98.67,-7419
Aneesah Morrow,CON,PR,37,"37+",0.0133,1.33,7419,0.9867,98.67,-7419
Kahleah Copper,PHX,Rebounds,9,"9+",0.0133,1.33,7419,0.9867,98.67,-7419
Rebecca Allen,CHI,Assists,3,"3+",0.0133,1.33,7419,0.9867,98.67,-7419
DeWanna Bonner,PHX,PRA,36,"36+",0.0133,1.33,7419,0.9867,98.67,-7419
Jade Melbourne,WAS,Points,28,"28+",0.0132,1.32,7476,0.9868,98.68,-7476
Lindsay Allen,CON,RA,7,"7+",0.0132,1.32,7476,0.9868,98.68,-7476
Rebecca Allen,CHI,PA,15,"15+",0.0132,1.32,7476,0.9868,98.68,-7476
Stefanie Dolson,WAS,PR,13,"13+",0.0132,1.32,7476,0.9868,98.68,-7476
Emily Engstler,WAS,RA,14,"14+",0.0132,1.32,7476,0.9868,98.68,-7476
Kitija Laksa,PHX,RA,3,"3+",0.0132,1.32,7476,0.9868,98.68,-7476
Kathryn Westbeld,PHX,Assists,3,"3+",0.0132,1.32,7476,0.9868,98.68,-7476
Kamilla Cardoso,CHI,PR,36,"36+",0.0132,1.32,7476,0.9868,98.68,-7476
Kayla McBride,MIN,PA,31,"31+",0.0132,1.32,7476,0.9868,98.68,-7476
Rebecca Allen,CHI,PR,16,"16+",0.0131,1.31,7534,0.9869,98.69,-7534
Te-Hina Paopao,ATL,Points,27,"27+",0.0131,1.31,7534,0.9869,98.69,-7534
Kiah Stokes,LVA,Assists,1,"1+",0.0131,1.31,7534,0.9869,98.69,-7534
Te-Hina Paopao,ATL,PR,30,"30+",0.0131,1.31,7534,0.9869,98.69,-7534
Maya Caldwell,ATL,PRA,26,"26+",0.0131,1.31,7534,0.9869,98.69,-7534
Angel Reese,CHI,PR,37,"37+",0.0131,1.31,7534,0.9869,98.69,-7534
DeWanna Bonner,PHX,PR,35,"35+",0.0131,1.31,7534,0.9869,98.69,-7534
Natisha Hiedeman,MIN,PRA,25,"25+",0.0131,1.31,7534,0.9869,98.69,-7534
Alexa Held,PHX,PA,12,"12+",0.0131,1.31,7534,0.9869,98.69,-7534
Sonia Citron,WAS,PRA,40,"40+",0.0130,1.30,7592,0.9870,98.70,-7592
Bridget Carleton,MIN,PR,19,"19+",0.0130,1.30,7592,0.9870,98.70,-7592
Tina Charles,CON,RA,13,"13+",0.0130,1.30,7592,0.9870,98.70,-7592
Kahleah Copper,PHX,PA,38,"38+",0.0130,1.30,7592,0.9870,98.70,-7592
Aaliyah Edwards,CON,Rebounds,8,"8+",0.0130,1.30,7592,0.9870,98.70,-7592
Kia Nurse,CHI,PRA,18,"18+",0.0130,1.30,7592,0.9870,98.70,-7592
Jade Melbourne,WAS,PR,31,"31+",0.0130,1.30,7592,0.9870,98.70,-7592
Leonie Fiebich,NYL,Points,21,"21+",0.0130,1.30,7592,0.9870,98.70,-7592
Stefanie Dolson,WAS,PRA,14,"14+",0.0130,1.30,7592,0.9870,98.70,-7592
Emma Meesseman,NYL,PA,30,"30+",0.0130,1.30,7592,0.9870,98.70,-7592
NaLyssa Smith,LVA,PR,32,"32+",0.0130,1.30,7592,0.9870,98.70,-7592
Marina Mabrey,CON,PR,38,"38+",0.0129,1.29,7652,0.9871,98.71,-7652
Satou Sabally,PHX,Assists,8,"8+",0.0129,1.29,7652,0.9871,98.71,-7652
Natisha Hiedeman,MIN,Points,22,"22+",0.0129,1.29,7652,0.9871,98.71,-7652
Sug Sutton,WAS,PRA,30,"30+",0.0129,1.29,7652,0.9871,98.71,-7652
NaLyssa Smith,LVA,"3-Pointers",2,"2+",0.0129,1.29,7652,0.9871,98.71,-7652
Aaliyah Nye,LVA,Points,11,"11+",0.0129,1.29,7652,0.9871,98.71,-7652
Kiah Stokes,LVA,PRA,10,"10+",0.0129,1.29,7652,0.9871,98.71,-7652
Napheesa Collier,MIN,Assists,5,"5+",0.0129,1.29,7652,0.9871,98.71,-7652
Emily Engstler,WAS,Assists,7,"7+",0.0129,1.29,7652,0.9871,98.71,-7652
Kennedy Burke,NYL,PA,19,"19+",0.0129,1.29,7652,0.9871,98.71,-7652
Shatori Walker-Kimbrough,ATL,PRA,10,"10+",0.0129,1.29,7652,0.9871,98.71,-7652
Hailey Van Lith,CHI,PRA,14,"14+",0.0129,1.29,7652,0.9871,98.71,-7652
Lindsay Allen,CON,PRA,11,"11+",0.0129,1.29,7652,0.9871,98.71,-7652
Marine Johannes,NYL,PR,29,"29+",0.0129,1.29,7652,0.9871,98.71,-7652
NaLyssa Smith,LVA,PRA,33,"33+",0.0129,1.29,7652,0.9871,98.71,-7652
Hailey Van Lith,CHI,PA,13,"13+",0.0129,1.29,7652,0.9871,98.71,-7652
Marina Mabrey,CON,"3-Pointers",5,"5+",0.0128,1.28,7713,0.9872,98.72,-7713
Jaylyn Sherrod,NYL,Rebounds,3,"3+",0.0128,1.28,7713,0.9872,98.72,-7713
Kierstan Bell,LVA,Rebounds,9,"9+",0.0128,1.28,7713,0.9872,98.72,-7713
Dana Evans,LVA,Points,12,"12+",0.0128,1.28,7713,0.9872,98.72,-7713
Satou Sabally,PHX,PRA,45,"45+",0.0128,1.28,7713,0.9872,98.72,-7713
Michaela Onyenwere,CHI,PRA,24,"24+",0.0128,1.28,7713,0.9872,98.72,-7713
Emma Meesseman,NYL,PRA,37,"37+",0.0128,1.28,7713,0.9872,98.72,-7713
Michaela Onyenwere,CHI,PA,22,"22+",0.0128,1.28,7713,0.9872,98.72,-7713
Alanna Smith,MIN,RA,18,"18+",0.0128,1.28,7713,0.9872,98.72,-7713
Saniya Rivers,CON,PR,25,"25+",0.0128,1.28,7713,0.9872,98.72,-7713
Brionna Jones,ATL,PA,24,"24+",0.0128,1.28,7713,0.9872,98.72,-7713
Rachel Banham,CHI,Points,29,"29+",0.0127,1.27,7774,0.9873,98.73,-7774
Kia Nurse,CHI,PA,16,"16+",0.0127,1.27,7774,0.9873,98.73,-7774
Kayla McBride,MIN,PR,30,"30+",0.0127,1.27,7774,0.9873,98.73,-7774
Naz Hillmon,ATL,Points,25,"25+",0.0127,1.27,7774,0.9873,98.73,-7774
Maddy Westbeld,CHI,Assists,2,"2+",0.0127,1.27,7774,0.9873,98.73,-7774
Satou Sabally,PHX,PA,38,"38+",0.0127,1.27,7774,0.9873,98.73,-7774
Jewell Loyd,LVA,PRA,38,"38+",0.0127,1.27,7774,0.9873,98.73,-7774
Kennedy Burke,NYL,PR,20,"20+",0.0127,1.27,7774,0.9873,98.73,-7774
Maya Caldwell,ATL,PA,22,"22+",0.0127,1.27,7774,0.9873,98.73,-7774
Jonquel Jones,NYL,PRA,46,"46+",0.0127,1.27,7774,0.9873,98.73,-7774
Alyssa Thomas,PHX,PRA,55,"55+",0.0127,1.27,7774,0.9873,98.73,-7774
Bria Hartley,CON,Points,15,"15+",0.0127,1.27,7774,0.9873,98.73,-7774
Kathryn Westbeld,PHX,PA,11,"11+",0.0127,1.27,7774,0.9873,98.73,-7774
Marine Johannes,NYL,Rebounds,8,"8+",0.0127,1.27,7774,0.9873,98.73,-7774
Dana Evans,LVA,PA,14,"14+",0.0127,1.27,7774,0.9873,98.73,-7774
Alanna Smith,MIN,PR,35,"35+",0.0127,1.27,7774,0.9873,98.73,-7774
Saniya Rivers,CON,Points,22,"22+",0.0126,1.26,7837,0.9874,98.74,-7837
Sevgi Uzun,CHI,RA,11,"11+",0.0126,1.26,7837,0.9874,98.74,-7837
Te-Hina Paopao,ATL,Rebounds,8,"8+",0.0126,1.26,7837,0.9874,98.74,-7837
Nyara Sabally,NYL,Points,7,"7+",0.0126,1.26,7837,0.9874,98.74,-7837
Jacy Sheldon,WAS,"3-Pointers",1,"1+",0.0126,1.26,7837,0.9874,98.74,-7837
Sug Sutton,WAS,PR,24,"24+",0.0126,1.26,7837,0.9874,98.74,-7837
Kathryn Westbeld,PHX,PRA,13,"13+",0.0126,1.26,7837,0.9874,98.74,-7837
Marina Mabrey,CON,RA,15,"15+",0.0126,1.26,7837,0.9874,98.74,-7837
Sika Kone,ATL,PA,15,"15+",0.0126,1.26,7837,0.9874,98.74,-7837
Napheesa Collier,MIN,PA,29,"29+",0.0126,1.26,7837,0.9874,98.74,-7837
Napheesa Collier,MIN,Rebounds,8,"8+",0.0126,1.26,7837,0.9874,98.74,-7837
Kahleah Copper,PHX,PR,40,"40+",0.0126,1.26,7837,0.9874,98.74,-7837
Maria Kliundikova,MIN,PR,22,"22+",0.0126,1.26,7837,0.9874,98.74,-7837
Alanna Smith,MIN,Points,28,"28+",0.0126,1.26,7837,0.9874,98.74,-7837
Olivia Nelson-Ododa,CON,PRA,31,"31+",0.0126,1.26,7837,0.9874,98.74,-7837
Marina Mabrey,CON,PA,38,"38+",0.0125,1.25,7900,0.9875,98.75,-7900
Saniya Rivers,CON,PA,26,"26+",0.0125,1.25,7900,0.9875,98.75,-7900
Jade Melbourne,WAS,RA,14,"14+",0.0125,1.25,7900,0.9875,98.75,-7900
Aneesah Morrow,CON,PRA,38,"38+",0.0125,1.25,7900,0.9875,98.75,-7900
Courtney Williams,MIN,PRA,42,"42+",0.0125,1.25,7900,0.9875,98.75,-7900
Haley Peters,CON,PRA,5,"5+",0.0125,1.25,7900,0.9875,98.75,-7900
DiJonai Carrington,MIN,RA,10,"10+",0.0125,1.25,7900,0.9875,98.75,-7900
Tina Charles,CON,PRA,38,"38+",0.0125,1.25,7900,0.9875,98.75,-7900
Aaliyah Nye,LVA,PR,13,"13+",0.0125,1.25,7900,0.9875,98.75,-7900
Sug Sutton,WAS,PA,27,"27+",0.0125,1.25,7900,0.9875,98.75,-7900
Brittney Griner,ATL,PR,34,"34+",0.0125,1.25,7900,0.9875,98.75,-7900
Jewell Loyd,LVA,PA,36,"36+",0.0124,1.24,7965,0.9876,98.76,-7965
Sami Whitcomb,PHX,PR,27,"27+",0.0124,1.24,7965,0.9876,98.76,-7965
Leonie Fiebich,NYL,RA,13,"13+",0.0124,1.24,7965,0.9876,98.76,-7965
Jonquel Jones,NYL,Points,30,"30+",0.0124,1.24,7965,0.9876,98.76,-7965
Bridget Carleton,MIN,Points,16,"16+",0.0124,1.24,7965,0.9876,98.76,-7965
Rachel Banham,CHI,PRA,34,"34+",0.0124,1.24,7965,0.9876,98.76,-7965
Maddy Westbeld,CHI,Rebounds,5,"5+",0.0124,1.24,7965,0.9876,98.76,-7965
Emma Meesseman,NYL,Rebounds,12,"12+",0.0124,1.24,7965,0.9876,98.76,-7965
Angel Reese,CHI,Points,24,"24+",0.0124,1.24,7965,0.9876,98.76,-7965
Jessica Shepard,MIN,PRA,32,"32+",0.0124,1.24,7965,0.9876,98.76,-7965
Nyara Sabally,NYL,PR,9,"9+",0.0124,1.24,7965,0.9876,98.76,-7965
Rachel Banham,CHI,RA,11,"11+",0.0124,1.24,7965,0.9876,98.76,-7965
Natasha Cloud,NYL,Points,23,"23+",0.0124,1.24,7965,0.9876,98.76,-7965
Kierstan Bell,LVA,PR,18,"18+",0.0124,1.24,7965,0.9876,98.76,-7965
Lucy Olsen,WAS,RA,7,"7+",0.0124,1.24,7965,0.9876,98.76,-7965
Sug Sutton,WAS,Points,21,"21+",0.0124,1.24,7965,0.9876,98.76,-7965
Rhyne Howard,ATL,PA,36,"36+",0.0124,1.24,7965,0.9876,98.76,-7965
Shakira Austin,WAS,PR,37,"37+",0.0124,1.24,7965,0.9876,98.76,-7965
Natasha Cloud,NYL,PRA,33,"33+",0.0124,1.24,7965,0.9876,98.76,-7965
Courtney Williams,MIN,PA,37,"37+",0.0123,1.23,8030,0.9877,98.77,-8030
Maria Kliundikova,MIN,PA,20,"20+",0.0123,1.23,8030,0.9877,98.77,-8030
Olivia Nelson-Ododa,CON,PA,25,"25+",0.0123,1.23,8030,0.9877,98.77,-8030
Natasha Mack,PHX,Rebounds,11,"11+",0.0123,1.23,8030,0.9877,98.77,-8030
Rebekah Gardner,NYL,PA,8,"8+",0.0123,1.23,8030,0.9877,98.77,-8030
Marine Johannes,NYL,PRA,31,"31+",0.0123,1.23,8030,0.9877,98.77,-8030
Sami Whitcomb,PHX,Points,23,"23+",0.0123,1.23,8030,0.9877,98.77,-8030
Hailey Van Lith,CHI,PR,13,"13+",0.0123,1.23,8030,0.9877,98.77,-8030
Rachel Banham,CHI,PA,32,"32+",0.0123,1.23,8030,0.9877,98.77,-8030
Jade Melbourne,WAS,PRA,35,"35+",0.0122,1.22,8097,0.9878,98.78,-8097
Emily Engstler,WAS,PRA,24,"24+",0.0122,1.22,8097,0.9878,98.78,-8097
Breanna Stewart,NYL,PA,8,"8+",0.0122,1.22,8097,0.9878,98.78,-8097
Aaliyah Edwards,CON,Points,18,"18+",0.0122,1.22,8097,0.9878,98.78,-8097
Rebecca Allen,CHI,PRA,17,"17+",0.0122,1.22,8097,0.9878,98.78,-8097
Te-Hina Paopao,ATL,PA,31,"31+",0.0122,1.22,8097,0.9878,98.78,-8097
Isabelle Harrison,NYL,Rebounds,4,"4+",0.0122,1.22,8097,0.9878,98.78,-8097
Olivia Nelson-Ododa,CON,RA,15,"15+",0.0122,1.22,8097,0.9878,98.78,-8097
Aneesah Morrow,CON,Points,27,"27+",0.0122,1.22,8097,0.9878,98.78,-8097
Shakira Austin,WAS,PRA,39,"39+",0.0122,1.22,8097,0.9878,98.78,-8097
Michaela Onyenwere,CHI,PR,23,"23+",0.0122,1.22,8097,0.9878,98.78,-8097
Shatori Walker-Kimbrough,ATL,Points,9,"9+",0.0122,1.22,8097,0.9878,98.78,-8097
Nyara Sabally,NYL,RA,7,"7+",0.0121,1.21,8164,0.9879,98.79,-8164
Leonie Fiebich,NYL,PA,24,"24+",0.0121,1.21,8164,0.9879,98.79,-8164
Jacy Sheldon,WAS,PRA,5,"5+",0.0121,1.21,8164,0.9879,98.79,-8164
Rhyne Howard,ATL,PRA,40,"40+",0.0121,1.21,8164,0.9879,98.79,-8164
