"player","team","stat","threshold","threshold_label","probability","probability_percent","american_odds","under_probability","under_probability_percent","under_american_odds"
Kate Martin,GSV,PRA,12,"12+",0.3589,35.89,179,0.6411,64.11,-179
Kate Martin,GSV,PRA,13,"13+",0.2806,28.06,256,0.7194,71.94,-256
Kate Martin,GSV,PRA,14,"14+",0.2168,21.68,361,0.7832,78.32,-361
Kate Martin,GSV,PRA,15,"15+",0.1662,16.62,502,0.8338,83.38,-502
Kate Martin,GSV,PRA,16,"16+",0.1235,12.35,710,0.8765,87.65,-710
Kate Martin,GSV,PRA,17,"17+",0.0927,9.27,979,0.9073,90.73,-979
Kate Martin,GSV,PRA,18,"18+",0.0700,7.00,1329,0.9300,93.00,-1329
Kate Martin,GSV,PRA,19,"19+",0.0546,5.46,1732,0.9454,94.54,-1732
Kate Martin,GSV,PRA,20,"20+",0.0447,4.47,2137,0.9553,95.53,-2137
Kate Martin,GSV,PRA,21,"21+",0.0362,3.62,2662,0.9638,96.38,-2662
Kate Martin,GSV,PRA,22,"22+",0.0298,2.98,3256,0.9702,97.02,-3256
Kate Martin,GSV,PRA,23,"23+",0.0244,2.44,3998,0.9756,97.56,-3998
Kate Martin,GSV,PRA,24,"24+",0.0201,2.01,4875,0.9799,97.99,-4875
Kate Martin,GSV,PRA,25,"25+",0.0162,1.62,6073,0.9838,98.38,-6073
Kate Martin,GSV,PRA,26,"26+",0.0139,1.39,7094,0.9861,98.61,-7094
Kate Martin,GSV,PRA,27,"27+",0.0110,1.10,8991,0.9890,98.90,-8991
Kate Martin,GSV,PRA,28,"28+",0.0095,0.95,10426,0.9905,99.05,-10426
Kate Martin,GSV,PRA,29,"29+",0.0079,0.79,12558,0.9921,99.21,-12558
Kate Martin,GSV,PRA,30,"30+",0.0060,0.60,16567,0.9940,99.40,-16567
Kate Martin,GSV,PRA,31,"31+",0.0048,0.48,20733,0.9952,99.52,-20733
Kate Martin,GSV,PRA,32,"32+",0.0037,0.37,26927,0.9963,99.63,-26927
Kate Martin,GSV,PRA,33,"33+",0.0028,0.28,35614,0.9972,99.72,-35614
Kate Martin,GSV,PRA,34,"34+",0.0021,0.21,47519,0.9979,99.79,-47519
Kate Martin,GSV,PRA,35,"35+",0.0018,0.18,55456,0.9982,99.82,-55456
Kate Martin,GSV,PRA,36,"36+",0.0015,0.15,66567,0.9985,99.85,-66567
Kate Martin,GSV,PRA,37,"37+",0.0014,0.14,71329,0.9986,99.86,-71329
Kate Martin,GSV,PRA,38,"38+",0.0010,0.10,99900,0.9990,99.90,-99900
Kate Martin,GSV,PRA,39,"39+",0.0008,0.08,124900,0.9992,99.92,-124900
Kate Martin,GSV,PRA,40,"40+",0.0005,0.05,199900,0.9995,99.95,-199900
Kate Martin,GSV,PRA,41,"41+",0.0004,0.04,249900,0.9996,99.96,-249900
Kate Martin,GSV,PRA,42,"42+",0.0002,0.02,499900,0.9998,99.98,-499900
Kate Martin,GSV,PRA,43,"43+",0.0002,0.02,499900,0.9998,99.98,-499900
Kate Martin,GSV,PRA,44,"44+",0.0001,0.01,999900,0.9999,99.99,-999900
Kate Martin,GSV,PRA,45,"45+",0.0001,0.01,999900,0.9999,99.99,-999900
Kate Martin,GSV,RA,1,"1+",0.9715,97.15,-3409,0.0285,2.85,3409
Kate Martin,GSV,RA,2,"2+",0.9419,94.19,-1621,0.0581,5.81,1621
Kate Martin,GSV,RA,3,"3+",0.8806,88.06,-738,0.1194,11.94,738
Kate Martin,GSV,RA,4,"4+",0.7451,74.51,-292,0.2549,25.49,292
Kate Martin,GSV,RA,5,"5+",0.5592,55.92,-127,0.4408,44.08,127
Kate Martin,GSV,RA,6,"6+",0.3669,36.69,173,0.6331,63.31,-173
Kate Martin,GSV,RA,7,"7+",0.2188,21.88,357,0.7812,78.12,-357
Kate Martin,GSV,RA,8,"8+",0.1198,11.98,735,0.8802,88.02,-735
Kate Martin,GSV,RA,9,"9+",0.0657,6.57,1422,0.9343,93.43,-1422
Kate Martin,GSV,RA,10,"10+",0.0402,4.02,2388,0.9598,95.98,-2388
Kate Martin,GSV,RA,11,"11+",0.0269,2.69,3617,0.9731,97.31,-3617
Kate Martin,GSV,RA,12,"12+",0.0175,1.75,5614,0.9825,98.25,-5614
Kate Martin,GSV,RA,13,"13+",0.0105,1.05,9424,0.9895,98.95,-9424
Kate Martin,GSV,RA,14,"14+",0.0061,0.61,16293,0.9939,99.39,-16293
Kate Martin,GSV,RA,15,"15+",0.0036,0.36,27678,0.9964,99.64,-27678
Kate Martin,GSV,RA,16,"16+",0.0020,0.20,49900,0.9980,99.80,-49900
Kate Martin,GSV,RA,17,"17+",0.0014,0.14,71329,0.9986,99.86,-71329
Kate Martin,GSV,RA,18,"18+",0.0008,0.08,124900,0.9992,99.92,-124900
Kate Martin,GSV,RA,19,"19+",0.0007,0.07,142757,0.9993,99.93,-142757
Kate Martin,GSV,RA,20,"20+",0.0005,0.05,199900,0.9995,99.95,-199900
Kate Martin,GSV,Rebounds,1,"1+",0.9310,93.10,-1349,0.0690,6.90,1349
Kate Martin,GSV,Rebounds,2,"2+",0.8316,83.16,-494,0.1684,16.84,494
Kate Martin,GSV,Rebounds,3,"3+",0.6232,62.32,-165,0.3768,37.68,165
Kate Martin,GSV,Rebounds,4,"4+",0.4076,40.76,145,0.5924,59.24,-145
Kate Martin,GSV,Rebounds,5,"5+",0.2349,23.49,326,0.7651,76.51,-326
Kate Martin,GSV,Rebounds,6,"6+",0.1247,12.47,702,0.8753,87.53,-702
Kate Martin,GSV,Rebounds,7,"7+",0.0654,6.54,1429,0.9346,93.46,-1429
Kate Martin,GSV,Rebounds,8,"8+",0.0385,3.85,2497,0.9615,96.15,-2497
Kate Martin,GSV,Rebounds,9,"9+",0.0254,2.54,3837,0.9746,97.46,-3837
Kate Martin,GSV,Rebounds,10,"10+",0.0155,1.55,6352,0.9845,98.45,-6352
Kate Martin,GSV,Rebounds,11,"11+",0.0097,0.97,10209,0.9903,99.03,-10209
Kate Martin,GSV,Rebounds,12,"12+",0.0043,0.43,23156,0.9957,99.57,-23156
Kate Martin,GSV,Rebounds,13,"13+",0.0023,0.23,43378,0.9977,99.77,-43378
Kate Martin,GSV,Rebounds,14,"14+",0.0019,0.19,52532,0.9981,99.81,-52532
Kate Martin,GSV,Rebounds,15,"15+",0.0010,0.10,99900,0.9990,99.90,-99900
Kayla McBride,MIN,"3-Pointers",1,"1+",0.7556,75.56,-309,0.2444,24.44,309
Kayla McBride,MIN,"3-Pointers",2,"2+",0.5266,52.66,-111,0.4734,47.34,111
Kayla McBride,MIN,"3-Pointers",3,"3+",0.2881,28.81,247,0.7119,71.19,-247
Kayla McBride,MIN,"3-Pointers",4,"4+",0.0922,9.22,985,0.9078,90.78,-985
Kayla McBride,MIN,"3-Pointers",5,"5+",0.0370,3.70,2603,0.9630,96.30,-2603
Kayla McBride,MIN,Assists,1,"1+",0.9616,96.16,-2504,0.0384,3.84,2504
Kayla McBride,MIN,Assists,2,"2+",0.9140,91.40,-1063,0.0860,8.60,1063
Kayla McBride,MIN,Assists,3,"3+",0.7034,70.34,-237,0.2966,29.66,237
Kayla McBride,MIN,Assists,4,"4+",0.4787,47.87,109,0.5213,52.13,-109
Kayla McBride,MIN,Assists,5,"5+",0.2363,23.63,323,0.7637,76.37,-323
Kayla McBride,MIN,Assists,6,"6+",0.0817,8.17,1124,0.9183,91.83,-1124
Kayla McBride,MIN,Assists,7,"7+",0.0366,3.66,2632,0.9634,96.34,-2632
Kayla McBride,MIN,Assists,8,"8+",0.0190,1.90,5163,0.9810,98.10,-5163
Kayla McBride,MIN,Assists,9,"9+",0.0065,0.65,15285,0.9935,99.35,-15285
Kayla McBride,MIN,Assists,10,"10+",0.0020,0.20,49900,0.9980,99.80,-49900
Kayla McBride,MIN,Assists,11,"11+",0.0016,0.16,62400,0.9984,99.84,-62400
Kayla McBride,MIN,Assists,12,"12+",0.0004,0.04,249900,0.9996,99.96,-249900
Kayla McBride,MIN,Double Double,1,Double Double,0.0015,0.15,66567,0.9985,99.85,-66567
Kayla McBride,MIN,PA,1,"1+",0.9982,99.82,-55456,0.0018,0.18,55456
Kayla McBride,MIN,PA,2,"2+",0.9976,99.76,-41567,0.0024,0.24,41567
Kayla McBride,MIN,PA,3,"3+",0.9968,99.68,-31150,0.0032,0.32,31150
Kayla McBride,MIN,PA,4,"4+",0.9959,99.59,-24290,0.0041,0.41,24290
Kayla McBride,MIN,PA,5,"5+",0.9939,99.39,-16293,0.0061,0.61,16293
Kayla McBride,MIN,PA,6,"6+",0.9919,99.19,-12246,0.0081,0.81,12246
Kayla McBride,MIN,PA,7,"7+",0.9876,98.76,-7965,0.0124,1.24,7965
Kayla McBride,MIN,PA,8,"8+",0.9824,98.24,-5582,0.0176,1.76,5582
Kayla McBride,MIN,PA,9,"9+",0.9761,97.61,-4084,0.0239,2.39,4084
Kayla McBride,MIN,PA,10,"10+",0.9676,96.76,-2986,0.0324,3.24,2986
Kayla McBride,MIN,PA,11,"11+",0.9560,95.60,-2173,0.0440,4.40,2173
Kayla McBride,MIN,PA,12,"12+",0.9435,94.35,-1670,0.0565,5.65,1670
Kayla McBride,MIN,PA,13,"13+",0.9254,92.54,-1240,0.0746,7.46,1240
Kayla McBride,MIN,PA,14,"14+",0.8965,89.65,-866,0.1035,10.35,866
Kayla McBride,MIN,PA,15,"15+",0.8552,85.52,-591,0.1448,14.48,591
Kayla McBride,MIN,PA,16,"16+",0.8009,80.09,-402,0.1991,19.91,402
Kayla McBride,MIN,PA,17,"17+",0.7373,73.73,-281,0.2627,26.27,281
Kayla McBride,MIN,PA,18,"18+",0.6694,66.94,-202,0.3306,33.06,202
Kayla McBride,MIN,PA,19,"19+",0.6068,60.68,-154,0.3932,39.32,154
Kayla McBride,MIN,PA,20,"20+",0.5406,54.06,-118,0.4594,45.94,118
Kayla McBride,MIN,PA,21,"21+",0.4753,47.53,110,0.5247,52.47,-110
Kayla McBride,MIN,PA,22,"22+",0.4031,40.31,148,0.5969,59.69,-148
Kayla McBride,MIN,PA,23,"23+",0.3328,33.28,200,0.6672,66.72,-200
Kayla McBride,MIN,PA,24,"24+",0.2689,26.89,272,0.7311,73.11,-272
Kayla McBride,MIN,PA,25,"25+",0.2148,21.48,366,0.7852,78.52,-366
Kayla McBride,MIN,PA,26,"26+",0.1667,16.67,500,0.8333,83.33,-500
Kayla McBride,MIN,PA,27,"27+",0.1270,12.70,687,0.8730,87.30,-687
Kayla McBride,MIN,PA,28,"28+",0.0970,9.70,931,0.9030,90.30,-931
Kayla McBride,MIN,PA,29,"29+",0.0730,7.30,1270,0.9270,92.70,-1270
Kayla McBride,MIN,PA,30,"30+",0.0561,5.61,1683,0.9439,94.39,-1683
Kayla McBride,MIN,PA,31,"31+",0.0432,4.32,2215,0.9568,95.68,-2215
Kayla McBride,MIN,PA,32,"32+",0.0367,3.67,2625,0.9633,96.33,-2625
Kayla McBride,MIN,PA,33,"33+",0.0310,3.10,3126,0.9690,96.90,-3126
Kayla McBride,MIN,PA,34,"34+",0.0264,2.64,3688,0.9736,97.36,-3688
Kayla McBride,MIN,PA,35,"35+",0.0207,2.07,4731,0.9793,97.93,-4731
Kayla McBride,MIN,PA,36,"36+",0.0168,1.68,5852,0.9832,98.32,-5852
Kayla McBride,MIN,PA,37,"37+",0.0134,1.34,7363,0.9866,98.66,-7363
Kayla McBride,MIN,PA,38,"38+",0.0111,1.11,8909,0.9889,98.89,-8909
Kayla McBride,MIN,PA,39,"39+",0.0078,0.78,12721,0.9922,99.22,-12721
Kayla McBride,MIN,PA,40,"40+",0.0061,0.61,16293,0.9939,99.39,-16293
Kayla McBride,MIN,Points,1,"1+",0.9957,99.57,-23156,0.0043,0.43,23156
Kayla McBride,MIN,Points,2,"2+",0.9938,99.38,-16029,0.0062,0.62,16029
Kayla McBride,MIN,Points,3,"3+",0.9927,99.27,-13599,0.0073,0.73,13599
Kayla McBride,MIN,Points,4,"4+",0.9895,98.95,-9424,0.0105,1.05,9424
Kayla McBride,MIN,Points,5,"5+",0.9807,98.07,-5081,0.0193,1.93,5081
Kayla McBride,MIN,Points,6,"6+",0.9697,96.97,-3200,0.0303,3.03,3200
Kayla McBride,MIN,Points,7,"7+",0.9577,95.77,-2264,0.0423,4.23,2264
Kayla McBride,MIN,Points,8,"8+",0.9474,94.74,-1801,0.0526,5.26,1801
Kayla McBride,MIN,Points,9,"9+",0.9349,93.49,-1436,0.0651,6.51,1436
Kayla McBride,MIN,Points,10,"10+",0.9110,91.10,-1024,0.0890,8.90,1024
Kayla McBride,MIN,Points,11,"11+",0.8666,86.66,-650,0.1334,13.34,650
Kayla McBride,MIN,Points,12,"12+",0.8118,81.18,-431,0.1882,18.82,431
Kayla McBride,MIN,Points,13,"13+",0.7445,74.45,-291,0.2555,25.55,291
Kayla McBride,MIN,Points,14,"14+",0.6766,67.66,-209,0.3234,32.34,209
Kayla McBride,MIN,Points,15,"15+",0.6118,61.18,-158,0.3882,38.82,158
Kayla McBride,MIN,Points,16,"16+",0.5422,54.22,-118,0.4578,45.78,118
Kayla McBride,MIN,Points,17,"17+",0.4753,47.53,110,0.5247,52.47,-110
Kayla McBride,MIN,Points,18,"18+",0.4082,40.82,145,0.5918,59.18,-145
Kayla McBride,MIN,Points,19,"19+",0.3371,33.71,197,0.6629,66.29,-197
Kayla McBride,MIN,Points,20,"20+",0.2699,26.99,271,0.7301,73.01,-271
Kayla McBride,MIN,Points,21,"21+",0.2115,21.15,373,0.7885,78.85,-373
Kayla McBride,MIN,Points,22,"22+",0.1615,16.15,519,0.8385,83.85,-519
Kayla McBride,MIN,Points,23,"23+",0.1237,12.37,708,0.8763,87.63,-708
Kayla McBride,MIN,Points,24,"24+",0.0914,9.14,994,0.9086,90.86,-994
Kayla McBride,MIN,Points,25,"25+",0.0670,6.70,1393,0.9330,93.30,-1393
Kayla McBride,MIN,Points,26,"26+",0.0511,5.11,1857,0.9489,94.89,-1857
Kayla McBride,MIN,Points,27,"27+",0.0416,4.16,2304,0.9584,95.84,-2304
Kayla McBride,MIN,Points,28,"28+",0.0347,3.47,2782,0.9653,96.53,-2782
Kayla McBride,MIN,Points,29,"29+",0.0283,2.83,3434,0.9717,97.17,-3434
Kayla McBride,MIN,Points,30,"30+",0.0241,2.41,4049,0.9759,97.59,-4049
Kayla McBride,MIN,PR,1,"1+",0.9968,99.68,-31150,0.0032,0.32,31150
Kayla McBride,MIN,PR,2,"2+",0.9959,99.59,-24290,0.0041,0.41,24290
Kayla McBride,MIN,PR,3,"3+",0.9944,99.44,-17757,0.0056,0.56,17757
Kayla McBride,MIN,PR,4,"4+",0.9917,99.17,-11948,0.0083,0.83,11948
Kayla McBride,MIN,PR,5,"5+",0.9872,98.72,-7713,0.0128,1.28,7713
Kayla McBride,MIN,PR,6,"6+",0.9815,98.15,-5305,0.0185,1.85,5305
Kayla McBride,MIN,PR,7,"7+",0.9725,97.25,-3536,0.0275,2.75,3536
Kayla McBride,MIN,PR,8,"8+",0.9619,96.19,-2525,0.0381,3.81,2525
Kayla McBride,MIN,PR,9,"9+",0.9518,95.18,-1975,0.0482,4.82,1975
Kayla McBride,MIN,PR,10,"10+",0.9377,93.77,-1505,0.0623,6.23,1505
Kayla McBride,MIN,PR,11,"11+",0.9190,91.90,-1135,0.0810,8.10,1135
Kayla McBride,MIN,PR,12,"12+",0.8870,88.70,-785,0.1130,11.30,785
Kayla McBride,MIN,PR,13,"13+",0.8411,84.11,-529,0.1589,15.89,529
Kayla McBride,MIN,PR,14,"14+",0.7862,78.62,-368,0.2138,21.38,368
Kayla McBride,MIN,PR,15,"15+",0.7213,72.13,-259,0.2787,27.87,259
Kayla McBride,MIN,PR,16,"16+",0.6576,65.76,-192,0.3424,34.24,192
Kayla McBride,MIN,PR,17,"17+",0.5954,59.54,-147,0.4046,40.46,147
Kayla McBride,MIN,PR,18,"18+",0.5279,52.79,-112,0.4721,47.21,112
Kayla McBride,MIN,PR,19,"19+",0.4559,45.59,119,0.5441,54.41,-119
Kayla McBride,MIN,PR,20,"20+",0.3867,38.67,159,0.6133,61.33,-159
Kayla McBride,MIN,PR,21,"21+",0.3218,32.18,211,0.6782,67.82,-211
Kayla McBride,MIN,PR,22,"22+",0.2593,25.93,286,0.7407,74.07,-286
Kayla McBride,MIN,PR,23,"23+",0.2031,20.31,392,0.7969,79.69,-392
Kayla McBride,MIN,PR,24,"24+",0.1556,15.56,543,0.8444,84.44,-543
Kayla McBride,MIN,PR,25,"25+",0.1163,11.63,760,0.8837,88.37,-760
Kayla McBride,MIN,PR,26,"26+",0.0869,8.69,1051,0.9131,91.31,-1051
Kayla McBride,MIN,PR,27,"27+",0.0651,6.51,1436,0.9349,93.49,-1436
Kayla McBride,MIN,PR,28,"28+",0.0502,5.02,1892,0.9498,94.98,-1892
Kayla McBride,MIN,PR,29,"29+",0.0405,4.05,2369,0.9595,95.95,-2369
Kayla McBride,MIN,PR,30,"30+",0.0350,3.50,2757,0.9650,96.50,-2757
Kayla McBride,MIN,PR,31,"31+",0.0290,2.90,3348,0.9710,97.10,-3348
Kayla McBride,MIN,PR,32,"32+",0.0235,2.35,4155,0.9765,97.65,-4155
Kayla McBride,MIN,PR,33,"33+",0.0188,1.88,5219,0.9812,98.12,-5219
Kayla McBride,MIN,PR,34,"34+",0.0153,1.53,6436,0.9847,98.47,-6436
Kayla McBride,MIN,PR,35,"35+",0.0125,1.25,7900,0.9875,98.75,-7900
Kayla McBride,MIN,PR,36,"36+",0.0109,1.09,9074,0.9891,98.91,-9074
Kayla McBride,MIN,PR,37,"37+",0.0090,0.90,11011,0.9910,99.10,-11011
Kayla McBride,MIN,PR,38,"38+",0.0077,0.77,12887,0.9923,99.23,-12887
Kayla McBride,MIN,PR,39,"39+",0.0060,0.60,16567,0.9940,99.40,-16567
Kayla McBride,MIN,PR,40,"40+",0.0048,0.48,20733,0.9952,99.52,-20733
Kayla McBride,MIN,PRA,1,"1+",0.9987,99.87,-76823,0.0013,0.13,76823
Kayla McBride,MIN,PRA,2,"2+",0.9977,99.77,-43378,0.0023,0.23,43378
Kayla McBride,MIN,PRA,3,"3+",0.9973,99.73,-36937,0.0027,0.27,36937
Kayla McBride,MIN,PRA,4,"4+",0.9962,99.62,-26216,0.0038,0.38,26216
Kayla McBride,MIN,PRA,5,"5+",0.9950,99.50,-19900,0.0050,0.50,19900
Kayla McBride,MIN,PRA,6,"6+",0.9927,99.27,-13599,0.0073,0.73,13599
Kayla McBride,MIN,PRA,7,"7+",0.9903,99.03,-10209,0.0097,0.97,10209
Kayla McBride,MIN,PRA,8,"8+",0.9872,98.72,-7713,0.0128,1.28,7713
Kayla McBride,MIN,PRA,9,"9+",0.9823,98.23,-5550,0.0177,1.77,5550
Kayla McBride,MIN,PRA,10,"10+",0.9763,97.63,-4119,0.0237,2.37,4119
Kayla McBride,MIN,PRA,11,"11+",0.9702,97.02,-3256,0.0298,2.98,3256
Kayla McBride,MIN,PRA,12,"12+",0.9588,95.88,-2327,0.0412,4.12,2327
Kayla McBride,MIN,PRA,13,"13+",0.9481,94.81,-1827,0.0519,5.19,1827
Kayla McBride,MIN,PRA,14,"14+",0.9334,93.34,-1402,0.0666,6.66,1402
Kayla McBride,MIN,PRA,15,"15+",0.9091,90.91,-1000,0.0909,9.09,1000
Kayla McBride,MIN,PRA,16,"16+",0.8766,87.66,-710,0.1234,12.34,710
Kayla McBride,MIN,PRA,17,"17+",0.8320,83.20,-495,0.1680,16.80,495
Kayla McBride,MIN,PRA,18,"18+",0.7774,77.74,-349,0.2226,22.26,349
Kayla McBride,MIN,PRA,19,"19+",0.7188,71.88,-256,0.2812,28.12,256
Kayla McBride,MIN,PRA,20,"20+",0.6533,65.33,-188,0.3467,34.67,188
Kayla McBride,MIN,PRA,21,"21+",0.5890,58.90,-143,0.4110,41.10,143
Kayla McBride,MIN,PRA,22,"22+",0.5212,52.12,-109,0.4788,47.88,109
Kayla McBride,MIN,PRA,23,"23+",0.4521,45.21,121,0.5479,54.79,-121
Kayla McBride,MIN,PRA,24,"24+",0.3855,38.55,159,0.6145,61.45,-159
Kayla McBride,MIN,PRA,25,"25+",0.3169,31.69,216,0.6831,68.31,-216
Kayla McBride,MIN,PRA,26,"26+",0.2576,25.76,288,0.7424,74.24,-288
Kayla McBride,MIN,PRA,27,"27+",0.2067,20.67,384,0.7933,79.33,-384
Kayla McBride,MIN,PRA,28,"28+",0.1591,15.91,529,0.8409,84.09,-529
Kayla McBride,MIN,PRA,29,"29+",0.1215,12.15,723,0.8785,87.85,-723
Kayla McBride,MIN,PRA,30,"30+",0.0925,9.25,981,0.9075,90.75,-981
Kayla McBride,MIN,PRA,31,"31+",0.0708,7.08,1312,0.9292,92.92,-1312
Kayla McBride,MIN,PRA,32,"32+",0.0547,5.47,1728,0.9453,94.53,-1728
Kayla McBride,MIN,PRA,33,"33+",0.0438,4.38,2183,0.9562,95.62,-2183
Kayla McBride,MIN,PRA,34,"34+",0.0360,3.60,2678,0.9640,96.40,-2678
Kayla McBride,MIN,PRA,35,"35+",0.0288,2.88,3372,0.9712,97.12,-3372
Kayla McBride,MIN,PRA,36,"36+",0.0250,2.50,3900,0.9750,97.50,-3900
Kayla McBride,MIN,PRA,37,"37+",0.0214,2.14,4573,0.9786,97.86,-4573
Kayla McBride,MIN,PRA,38,"38+",0.0174,1.74,5647,0.9826,98.26,-5647
Kayla McBride,MIN,PRA,39,"39+",0.0138,1.38,7146,0.9862,98.62,-7146
Kayla McBride,MIN,PRA,40,"40+",0.0115,1.15,8596,0.9885,98.85,-8596
Kayla McBride,MIN,PRA,41,"41+",0.0087,0.87,11394,0.9913,99.13,-11394
Kayla McBride,MIN,PRA,42,"42+",0.0073,0.73,13599,0.9927,99.27,-13599
Kayla McBride,MIN,PRA,43,"43+",0.0060,0.60,16567,0.9940,99.40,-16567
Kayla McBride,MIN,PRA,44,"44+",0.0051,0.51,19508,0.9949,99.49,-19508
Kayla McBride,MIN,PRA,45,"45+",0.0046,0.46,21639,0.9954,99.54,-21639
Kayla McBride,MIN,PRA,46,"46+",0.0038,0.38,26216,0.9962,99.62,-26216
Kayla McBride,MIN,PRA,47,"47+",0.0031,0.31,32158,0.9969,99.69,-32158
Kayla McBride,MIN,PRA,48,"48+",0.0028,0.28,35614,0.9972,99.72,-35614
Kayla McBride,MIN,PRA,49,"49+",0.0022,0.22,45355,0.9978,99.78,-45355
Kayla McBride,MIN,PRA,50,"50+",0.0018,0.18,55456,0.9982,99.82,-55456
Kayla McBride,MIN,PRA,51,"51+",0.0014,0.14,71329,0.9986,99.86,-71329
Kayla McBride,MIN,PRA,52,"52+",0.0012,0.12,83233,0.9988,99.88,-83233
Kayla McBride,MIN,PRA,53,"53+",0.0010,0.10,99900,0.9990,99.90,-99900
Kayla McBride,MIN,PRA,54,"54+",0.0006,0.06,166567,0.9994,99.94,-166567
Kayla McBride,MIN,PRA,55,"55+",0.0005,0.05,199900,0.9995,99.95,-199900
Kayla McBride,MIN,RA,1,"1+",0.9733,97.33,-3645,0.0267,2.67,3645
Kayla McBride,MIN,RA,2,"2+",0.9539,95.39,-2069,0.0461,4.61,2069
Kayla McBride,MIN,RA,3,"3+",0.9018,90.18,-918,0.0982,9.82,918
Kayla McBride,MIN,RA,4,"4+",0.7920,79.20,-381,0.2080,20.80,381
Kayla McBride,MIN,RA,5,"5+",0.6241,62.41,-166,0.3759,37.59,166
Kayla McBride,MIN,RA,6,"6+",0.4200,42.00,138,0.5800,58.00,-138
Kayla McBride,MIN,RA,7,"7+",0.2369,23.69,322,0.7631,76.31,-322
Kayla McBride,MIN,RA,8,"8+",0.1198,11.98,735,0.8802,88.02,-735
Kayla McBride,MIN,RA,9,"9+",0.0594,5.94,1584,0.9406,94.06,-1584
Kayla McBride,MIN,RA,10,"10+",0.0327,3.27,2958,0.9673,96.73,-2958
Kayla McBride,MIN,RA,11,"11+",0.0171,1.71,5748,0.9829,98.29,-5748
Kayla McBride,MIN,RA,12,"12+",0.0084,0.84,11805,0.9916,99.16,-11805
Kayla McBride,MIN,RA,13,"13+",0.0045,0.45,22122,0.9955,99.55,-22122
Kayla McBride,MIN,RA,14,"14+",0.0024,0.24,41567,0.9976,99.76,-41567
Kayla McBride,MIN,RA,15,"15+",0.0016,0.16,62400,0.9984,99.84,-62400
Kayla McBride,MIN,RA,16,"16+",0.0007,0.07,142757,0.9993,99.93,-142757
Kayla McBride,MIN,RA,17,"17+",0.0002,0.02,499900,0.9998,99.98,-499900
Kayla McBride,MIN,Rebounds,1,"1+",0.6548,65.48,-190,0.3452,34.52,190
Kayla McBride,MIN,Rebounds,2,"2+",0.4233,42.33,136,0.5767,57.67,-136
Kayla McBride,MIN,Rebounds,3,"3+",0.1812,18.12,452,0.8188,81.88,-452
Kayla McBride,MIN,Rebounds,4,"4+",0.0561,5.61,1683,0.9439,94.39,-1683
Kayla McBride,MIN,Rebounds,5,"5+",0.0261,2.61,3731,0.9739,97.39,-3731
Kayla McBride,MIN,Rebounds,6,"6+",0.0088,0.88,11264,0.9912,99.12,-11264
Kayla McBride,MIN,Rebounds,7,"7+",0.0029,0.29,34383,0.9971,99.71,-34383
Kayla McBride,MIN,Rebounds,8,"8+",0.0014,0.14,71329,0.9986,99.86,-71329
Kayla McBride,MIN,Rebounds,9,"9+",0.0007,0.07,142757,0.9993,99.93,-142757
Kayla Thornton,GSV,"3-Pointers",1,"1+",0.0463,4.63,2060,0.9537,95.37,-2060
Kayla Thornton,GSV,"3-Pointers",2,"2+",0.0121,1.21,8164,0.9879,98.79,-8164
Kayla Thornton,GSV,"3-Pointers",3,"3+",0.0026,0.26,38362,0.9974,99.74,-38362
Kayla Thornton,GSV,"3-Pointers",4,"4+",0.0009,0.09,111011,0.9991,99.91,-111011
Kayla Thornton,GSV,"3-Pointers",5,"5+",0.0005,0.05,199900,0.9995,99.95,-199900
Kayla Thornton,GSV,Assists,1,"1+",0.0405,4.05,2369,0.9595,95.95,-2369
Kayla Thornton,GSV,Assists,2,"2+",0.0110,1.10,8991,0.9890,98.90,-8991
Kayla Thornton,GSV,Assists,3,"3+",0.0023,0.23,43378,0.9977,99.77,-43378
Kayla Thornton,GSV,Assists,4,"4+",0.0006,0.06,166567,0.9994,99.94,-166567
Kayla Thornton,GSV,Assists,5,"5+",0.0001,0.01,999900,0.9999,99.99,-999900
Kayla Thornton,GSV,PA,1,"1+",0.4013,40.13,149,0.5987,59.87,-149
Kayla Thornton,GSV,PA,2,"2+",0.3088,30.88,224,0.6912,69.12,-224
Kayla Thornton,GSV,PA,3,"3+",0.2182,21.82,358,0.7818,78.18,-358
Kayla Thornton,GSV,PA,4,"4+",0.1445,14.45,592,0.8555,85.55,-592
Kayla Thornton,GSV,PA,5,"5+",0.0923,9.23,983,0.9077,90.77,-983
Kayla Thornton,GSV,PA,6,"6+",0.0604,6.04,1556,0.9396,93.96,-1556
Kayla Thornton,GSV,PA,7,"7+",0.0475,4.75,2005,0.9525,95.25,-2005
Kayla Thornton,GSV,PA,8,"8+",0.0389,3.89,2471,0.9611,96.11,-2471
Kayla Thornton,GSV,PA,9,"9+",0.0306,3.06,3168,0.9694,96.94,-3168
Kayla Thornton,GSV,PA,10,"10+",0.0251,2.51,3884,0.9749,97.49,-3884
Kayla Thornton,GSV,PA,11,"11+",0.0198,1.98,4951,0.9802,98.02,-4951
Kayla Thornton,GSV,PA,12,"12+",0.0141,1.41,6992,0.9859,98.59,-6992
Kayla Thornton,GSV,PA,13,"13+",0.0098,0.98,10104,0.9902,99.02,-10104
Kayla Thornton,GSV,PA,14,"14+",0.0068,0.68,14606,0.9932,99.32,-14606
Kayla Thornton,GSV,PA,15,"15+",0.0043,0.43,23156,0.9957,99.57,-23156
